FPNet,coarse localization stage,"The first stage in FPNet where frequency cues guide the network to approximate object regions. It uses multi-level transformer features, the frequency-perception module, and neighbor interaction to produce a rough binary mask of candidate camouflaged areas.",Generating a low-res heatmap highlighting probable frog positions in marsh imagery.,
FPNet,coarse mask,A binary or probabilistic map highlighting rough object regions. Generated in FPNet’s first stage and used as a prior for subsequent fine localization.,A 64×64 downsampled mask roughly marking a hidden snake’s body in undergrowth.,
FPNet,coarse mask prediction,"Generation of an initial segmentation mask (low resolution, high recall) in Stage 1, capturing most object regions but with fuzzy boundaries.",Producing a 32×32 mask that highlights all potential bird regions in a forest image.,
PVT,coarse patch,"A relatively large patch (e.g., 16×16 pixels) used in classification-only Transformers like ViT, resulting in low-resolution outputs.","ViT uses 16×16 coarse patches at 224×224 resolution, yielding only 14×14 tokens—whereas PVT uses fine 4×4 patches for higher detail.",
PVT,coarse patch embedding,Flattening and projecting a coarse patch before feeding into a Transformer; analogous to PVT’s patch embedding but at larger patch size.,"A 16×16×3 patch (768 values) in ViT is projected to a 768-dim embedding, while PVT uses 4×4×3→64 embeddings at Stage 1.",
FPNet,COD10K,"A large camouflaged-object detection dataset containing 10,000 annotated images. Provides diverse scenes for robust benchmarking of COD algorithms.","Evaluating FPNet on images of camouflaged birds, insects, and sea creatures in COD10K.",
SINet,COD10K,"A large‐scale, densely annotated dataset of 10,000 images designed for camouflaged object detection research. It covers 78 object categories with hierarchical labels (category, bounding-box, object-level, instance-level, matting-level) and multiple challenge attributes.","Training SINet on COD10K enables it to generalize across aquatic, flying, amphibian, and terrestrial camouflaged species.",
FPNet,code release,"Public availability of implementation (e.g., GitHub link), facilitating replication and further development by the community.",Publishing FPNet’s PyTorch code and sample weights on GitHub for researchers.,
FPNet,color jitter,"A photometric augmentation altering brightness, contrast, saturation, or hue. It encourages the network to focus on structural cues rather than color biases, which is critical when camouflage relies on color similarity.",Randomly adjusting brightness and saturation of underwater images to prevent color overfitting.,
PVT,columnar structure,"A single-scale, uniform-resolution series of Transformer encoders (as in ViT), contrasted with PVT’s multi-scale pyramid.","ViT uses a columnar structure: 16×16 patches all the way through 12 identical encoder blocks, resulting in a single 14×14 feature map.",
PVT,columnar structure,"A network design where all Transformer encoders operate at a single, constant token resolution throughout the backbone. This contrasts with hierarchical pyramids that change resolution across stages.","ViT employs a columnar structure: it processes 14×14 tokens through 12 identical Transformer blocks, producing a single-scale feature map for classification.",
FPNet,community benchmark,"Widely adopted datasets and evaluation protocols (COD10K, CHAMELEON, CAMO) that ensure reproducible comparisons.",Following the official CAMO train/test split when evaluating FPNet’s performance.,
PVT,complexity reduction,"Techniques (e.g., pyramid shrinking, SRA) that lower the number of token interactions, reducing FLOPs and memory usage in deeper layers.","By halving token count each stage, PVT cuts computational complexity roughly by a factor of 4 per subsequent encoder stage.",
RFB,computational complexity,"The total floating-point operations (FLOPs) needed for forward inference, impacting latency.",RFB300 uses ~25 GFLOPs per image.,
PVT,computational complexity,"The relationship between input size (token count, embedding dim) and required operations (FLOPs), often expressed as O(N²) for self-attention. High complexity can bottleneck real-time applications.","PVT’s full self-attention without SRA would incur O(3,136²) operations at Stage 1, motivating its progressive shrinkage.",
PVT,computational cost,The amount of floating-point operations (FLOPs) required by the model; a key metric when comparing architectures.,"PVT-Small incurs ~3.8 GFLOPs on a 224×224 input, compared to ~4.6 GFLOPs for a comparable ResNet-50.",
RFB,computational cost,"The amount of compute (FLOPs, latency) required for forward (and sometimes backward) passes.",RFB adds ~5% extra FLOPs compared to baseline SSD head.,
FPNet,computational overhead,"Extra FLOPs or latency introduced by added modules (e.g., octave convolution) relative to the base backbone, measured during inference.",Measuring a 12 GFLOPs increase when integrating the frequency module into ResNet-50.,
RFB,concatenation,Stacking feature maps from different branches along the channel dimension to fuse multi-scale outputs.,The three branch outputs of sizes 512×38×38 each become a single 1536×38×38 tensor.,
SINet,concatenation,"A fusion operation that stacks tensors along the channel dimension, preserving all information while increasing channel capacity.","Although SINet uses summation for efficiency, other segmentation networks often concatenate encoder and decoder features to allow the decoder to access diverse cues directly.",
SAM,concatenation (along channel axis),The operation of joining two or more tensors along their channel dimension. Used in CBAM’s spatial attention to combine pooled maps.,Concatenating two 1×14×14 maps yields a 2×14×14 tensor.,
SINet,Conda environment,"An isolated Python environment managed by Anaconda/Miniconda, allowing reproducible package installation without affecting the system Python.",SINet’s README instructs: conda create -n SINet python=3.6 && conda activate SINet.,
FPNet,conditional random field (CRF),A probabilistic graphical model used in post-processing to refine segmentation masks by enforcing spatial and appearance consistency. CRFs can align predicted masks more closely with image edges and textures.,Running a dense CRF to refine mask boundaries around a hidden hedgehog.,
FPNet,confidence score,"Probability assigned to each final detection or pixel, reflecting model certainty.",Thresholding a pixel’s 0.6 confidence to decide if it belongs to the camo-turtle mask.,
RFB,confidence score,The predicted probability that a default box contains an object of a given class.,A detection is kept if its max confidence across classes exceeds 0.6.,
FPNet,context aggregation,"The process of gathering feature responses from multiple scales or regions (e.g., via pooling or dilated convs) to enrich local representations with broader scene information.","Using dilated convolutions of rates {1,2,4} to gather local and global cues for camo detection.",
SINet,contextual aggregation,The incorporation of information from large receptive fields or dilated convolutions to understand object‐level context amid cluttered backgrounds.,"The RF module’s large‐dilation branch aggregates features across a 15×15 region, helping SINet discern a camouflaged snake whose scales blend into the surroundings.",
